Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_conc_wt,Polymer_MW_kDa,Blend_ratio,Solvent_system,Solvent_ratio,Solution_viscosity_Pa_s,Solution_surface_tension_mN_m,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,Nozzle_type,Inner_nozzle_diam_mm,Outer_nozzle_diam_mm,Nozzle_protrusion_mm,Temperature_C,Humidity_pct,Collector_type,Collector_speed_RPM,Collection_time_min,Additive_type,Additive_loading_wt,Additive_particle_size_nm,Fiber_diameter_nm_std,Fiber_diameter_SD_nm,Fiber_diameter_min_nm,Fiber_diameter_max_nm,N_measurements,Bead_defects,Fiber_morphology,Fiber_alignment,Mat_thickness_um,Tensile_strength_MPa,Youngs_modulus_MPa,Elongation_at_break_pct,Contact_angle_deg,Porosity_pct,Crystallinity_pct,Antibacterial_activity,Application,Data_source,Comments,intrinsic_viscosity_dLg,c_star_wt_pct,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Solvent_density_gmL,log_diameter
Zhang2023_PA66BN,10.1002/app.53977,J_Appl_Polym_Sci,2023,PA66,27.5,30,NR,formic_acid,NR,NR,NR,1.5,4.5,50.0,concentric,NR,NR,NR,NR,NR,rotating_drum,250,NR,none,0,NR,580.0,NR,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Figure2a_text,PA66_base_fiber_only; BN_sprayed_post-SBS_does_not_change_fiber_diameter; 150kPa=1.5bar; 25gauge_needle; MW_NR;MW_backfilled:PA66_commercial_grade_typical_Mw~30kDa,1.166250952891973,7.028265478497452,3.9127719469525686,37.67,100.8,1.22,6.363028103540465
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,3.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,327.0,21.50,NR,NR,25,yes,discontinuous,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure3a_text,FR_series; 0.05mL/min=3mL/h; jet_breakage,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,5.7899601708972535
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,9.0,15.0,concentric,0.31,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,618.0,24.36,NR,NR,25,yes,adhesion,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure4b_text,Nozzle_series; 0.31mm_inner_diameter; fibers_adhered,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.42648845745769
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,9.0,15.0,concentric,0.34,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,694.0,28.00,NR,NR,25,no,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure4a_text,Nozzle_series; 0.34mm_inner_diameter,,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.542471960506805
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,12.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,486.0,5.58,NR,NR,25,yes,beads,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure3d_text,FR_series; 0.20mL/min=12mL/h; fibers_stick_together,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.186208623900494
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,6.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,525.0,3.44,NR,NR,25,yes,beads,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure3b_text,FR_series; 0.10mL/min=6mL/h,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.263398262591624
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.0,9.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,543.0,6.85,NR,NR,25,yes,beads,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure2b_text,AP_series; 0.10MPa=1.0bar; FR=0.15mL/min=9mL/h,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.297109319933935
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,2.0,9.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,375.0,29.93,NR,NR,25,yes,defects/splattering,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure2d_text,AP_series; 0.20MPa=2.0bar; over-stretched_breakage,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,5.926926025970411
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,9.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,505.0,0.68,NR,NR,25,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure2c_text,AP_series_OPTIMAL; 0.15MPa=1.5bar; FR=0.15mL/min=9mL/h; smooth_bead-free,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.22455842927536
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,8.0,135,NR,ethanol,NR,0.09887,NR,1.5,9.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,684.0,7.22,NR,NR,25,yes,beads,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure5c_text,Conc_series; viscosity=98.87mPas; excessive_viscosity,0.43226188717930647,29.320815934315526,0.2728437031875782,22.39,78.4,0.789,6.52795791762255
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,0.5,9.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,550.0,15.70,NR,NR,25,yes,adhesion,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure2a_text,AP_series; 0.05MPa=0.5bar; FR=0.15mL/min=9mL/h; bead_and_fiber_adhesion; MW_midpoint_120-150kDa,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.309918278226516
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,5.0,135,NR,ethanol,NR,0.04042,NR,1.5,9.0,15.0,concentric,0.24,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,517.0,8.83,NR,NR,25,yes,beads,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure4d_text,Nozzle_series; 0.24mm_inner_diameter; needle_clogging,0.43226188717930647,29.320815934315526,0.1705273144922364,22.39,78.4,0.789,6.248042874508429
MengyuZhang2026,10.3390/polym18020195,Polymers,2026,PVB,2.0,135,NR,ethanol,NR,0.00145,NR,1.5,9.0,15.0,concentric,0.26,NR,NR,NR,NR,rotating_drum,NR,NR,none,0,NR,503.0,14.49,NR,NR,25,yes,nonuniform,NR,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure5a_text,Conc_series; viscosity=1.45mPas; insufficient_entanglement,0.43226188717930647,29.320815934315526,0.06821092579689456,22.39,78.4,0.789,6.220590170099739
Ergun2021,10.1002/app.50115,J Appl Polym Sci,2021,PAN,10.0,150,NR,DMF,NR,16.0,NR,1.5,4.98,30.0,concentric,NR,NR,NR,NR,NR,static_plate,NR,15,none,0,NR,672.8,113,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,photocatalysis/wastewater treatment,Figure_4a,PAN homopolymer control; 10 w/w% in DMF; feed 83 uL/min=4.98 mL/h; viscosity 16000 cP; Aerospinner L1.0; 15 min spinning;MW_backfilled:PAN_typical_Mw~150kDa,1.8521438670235708,5.719437095351859,1.7484238104702507,36.76,153.0,0.944,6.511448108658739
Ergun2021,10.1002/app.50115,J Appl Polym Sci,2021,PAN,10.0,150,NR,DMF,NR,16.388,NR,1.5,4.98,30.0,concentric,NR,NR,NR,NR,NR,static_plate,NR,15,CoPc,0.1,NR,1339.9,322,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,photocatalysis/wastewater treatment,Figure_4e,CoPc+TiO2 composite; CoPc 0.1 wt% + TiO2 0.1 wt%; viscosity 16388 cP;MW_backfilled:PAN_typical_Mw~150kDa,1.8521438670235708,5.719437095351859,1.7484238104702507,36.76,153.0,0.944,7.200350263294562
Ergun2021,10.1002/app.50115,J Appl Polym Sci,2021,PAN,10.0,150,NR,DMF,NR,16.102,NR,1.5,4.98,30.0,concentric,NR,NR,NR,NR,NR,static_plate,NR,15,CoPc,0.1,NR,1366.1,315,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,photocatalysis/wastewater treatment,Figure_4c,CoPc=cobalt phthalocyanine at 0.1 wt%; viscosity 16102 cP;MW_backfilled:PAN_typical_Mw~150kDa,1.8521438670235708,5.719437095351859,1.7484238104702507,36.76,153.0,0.944,7.219715243893441
Ergun2021,10.1002/app.50115,J Appl Polym Sci,2021,PAN,10.0,150,NR,DMF,NR,16.127,NR,1.5,4.98,30.0,concentric,NR,NR,NR,NR,NR,static_plate,NR,15,ZnPc,0.1,NR,2718.2,412,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,photocatalysis/wastewater treatment,Figure_4b,ZnPc=zinc phthalocyanine at 0.1 wt% of total solution; viscosity 16127 cP; diameter increase attributed to viscosity increase;MW_backfilled:PAN_typical_Mw~150kDa,1.8521438670235708,5.719437095351859,1.7484238104702507,36.76,153.0,0.944,7.9077251755212465
Ergun2021,10.1002/app.50115,J Appl Polym Sci,2021,PAN,10.0,150,NR,DMF,NR,16.425,NR,1.5,4.98,30.0,concentric,NR,NR,NR,NR,NR,static_plate,NR,15,ZnPc,0.1,NR,2509.9,156,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,photocatalysis/wastewater treatment,Figure_4d,ZnPc+TiO2 composite; ZnPc 0.1 wt% + TiO2 0.1 wt% (both ~0.066g per batch); viscosity 16425 cP;MW_backfilled:PAN_typical_Mw~150kDa,1.8521438670235708,5.719437095351859,1.7484238104702507,36.76,153.0,0.944,7.8279981906947205
Barros2024,10.1016/j.postharvbio.2024.112993,Postharvest Biology and Technology,2024,PLA,12.0,66,NR,chloroform,NR,NR,NR,2.4132,5.0,30.0,NR,NR,NR,2,32,31,rotating_drum,NR,10,1-MCP_alpha-CD,5,NR,184.0,NR,NR,NR,100,yes,rough,random,2210,NR,NR,NR,114,NR,25,NR,food_packaging,Figure_1F_text,Polymer_conc_12%_w/v_not_w/w; F1-MCP_5wt%_additive_rel_to_polymer; larger_diam_due_to_encapsulated_1-MCP/alpha-CD,1.7974779653413822,3.736299889137797,3.2117336284719817,27.14,61.2,1.489,5.214935757608986
Barros2024,10.1016/j.postharvbio.2024.112993,Postharvest Biology and Technology,2024,PLA,12.0,66,NR,chloroform,NR,NR,NR,2.4132,5.0,30.0,NR,NR,NR,2,32,31,rotating_drum,NR,10,none,0,NR,157.0,NR,NR,NR,100,yes,smooth,random,2210,NR,NR,NR,121,NR,23,NR,food_packaging,Figure_1E_text,Polymer_conc_12%_w/v_not_w/w; FControl_no_additive; mat_thickness_2.21mm_mean; SEM_min100_fibers,1.7974779653413822,3.736299889137797,3.2117336284719817,27.14,61.2,1.489,5.056245805348308
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,25.0,50,NR,acetic_acid,NR,0.61,NR,1.379,7.0,25.0,NR,NR,NR,NR,25,NR,mesh,NR,NR,eggplant_anthocyanin_EE,15,NR,371.0,52.31,NR,NR,100,no,smooth,random,300,0.44,NR,1.95,35.08,NR,NR,NR,food_packaging/smart_material,Figure_2e,PCL_EE15_eggplant_extract_15pct_ww,0.6885962147220406,13.843945495769264,1.8058435731085511,27.1,118.1,1.049,5.916202062607435
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,25.0,50,NR,acetic_acid,NR,NR,NR,1.379,7.0,25.0,NR,NR,NR,NR,25,NR,mesh,NR,NR,cabbage_anthocyanin_CE,15,NR,261.0,13.56,NR,NR,100,no,smooth,random,250,0.73,NR,2.29,61.47,NR,NR,NR,food_packaging/smart_material,Figure_2c,PCL_CE15_cabbage_extract_15pct_ww,0.6885962147220406,13.843945495769264,1.8058435731085511,27.1,118.1,1.049,5.564520407322694
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,25.0,50,NR,acetic_acid,NR,0.54,NR,1.379,7.0,25.0,NR,NR,NR,NR,25,NR,mesh,NR,NR,eggplant_anthocyanin_EE,10,NR,356.0,96.54,NR,NR,100,no,smooth,random,272,0.30,NR,2.16,37.02,NR,NR,NR,food_packaging/smart_material,Figure_2d,PCL_EE10_eggplant_extract_10pct_ww,0.6885962147220406,13.843945495769264,1.8058435731085511,27.1,118.1,1.049,5.87493073085203
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,25.0,50,NR,acetic_acid,NR,0.45,NR,1.379,7.0,25.0,NR,NR,NR,NR,25,NR,mesh,NR,NR,none,0,NR,156.0,15.37,NR,NR,100,no,smooth,random,203,0.19,NR,4.46,121.88,NR,NR,NR,food_packaging/smart_material,Figure_2a,PCL_control_25pctwv_in_acetic_acid_conc_reported_as_25pct_wv_not_wt,0.6885962147220406,13.843945495769264,1.8058435731085511,27.1,118.1,1.049,5.049856007249537
OliveiraFilho2024b,10.1016/j.foodchem.2024.140057,Food_Chemistry,2024,PCL,25.0,50,NR,acetic_acid,NR,NR,NR,1.379,7.0,25.0,NR,NR,NR,NR,25,NR,mesh,NR,NR,cabbage_anthocyanin_CE,10,NR,278.0,87.58,NR,NR,100,no,smooth,random,225,0.89,NR,3.28,72.63,NR,NR,NR,food_packaging/smart_material,Figure_2b,PCL_CE10_cabbage_extract_10pct_ww,0.6885962147220406,13.843945495769264,1.8058435731085511,27.1,118.1,1.049,5.627621113690637
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,0.02,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,148.4,NR,NR,NR,anticounterfeiting,Table3,SA-2_0.02pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,0,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,143.7,NR,NR,NR,anticounterfeiting,Figure_3-4_Table3,SA-0_0pct_SANPs_diameter_range_280-420nm_all_conditions_midpoint_used_conc_20wt_PC_in_DMF_plus_PEG_1.5wt;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,0.01,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,145.0,NR,NR,NR,anticounterfeiting,Table3,SA-1_0.01pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,0.07,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,153.1,NR,NR,NR,anticounterfeiting,Table3,SA-4_0.07pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,1.5,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,153.9,NR,NR,NR,anticounterfeiting,Table3,SA-7_1.5pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,1.25,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,155.4,NR,NR,NR,anticounterfeiting,Table3,SA-6_1.25pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,1,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,155.7,NR,NR,NR,anticounterfeiting,Table3,SA-5_1pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Mogharbel2023,10.1016/j.optmat.2023.113936,Optical_Materials,2023,PC,20.0,45,NR,DMF,NR,NR,NR,0.5,8.0,10.0,NR,NR,NR,1,NR,NR,NR,NR,NR,SANPs,0.05,5.5,350.0,NR,280,420,NR,no,smooth,NR,30,NR,NR,NR,151.8,NR,NR,NR,anticounterfeiting,Table3,SA-3_0.05pct_SANPs;MW_backfilled:PC_bisphenol-A_commercial_grade_Mw~45kDa,1.0489175450021986,10.099192629064897,1.980356324964151,36.76,153.0,0.944,5.857933154483459
Vilches2025,10.1016/j.jfoodeng.2025.112574,Journal of Food Engineering,2025,Gelatin,20.0,50,NR,acetic_acid/water,8/2 v/v,NR,NR,2.0,8.1,21.0,NR,NR,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,308.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,text_page7_DSC,E-SBS with 3.5kV; solution sonicated at 60C; diameter from DSC correlation discussion; SD not reported in main paper (Fig.S1 supplementary);MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.4970792971690763,36.080000000000005,114.48,1.0392,5.730099782973574
Vilches2025,10.1016/j.jfoodeng.2025.112574,Journal of Food Engineering,2025,Gelatin,14.3,50,NR,acetic_acid/water,8/2 v/v,NR,NR,2.0,8.1,21.0,NR,NR,NR,NR,NR,NR,rotating_drum,70,NR,tannic_acid,20,NR,230.0,47,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,text_page5_results,E-SBS with 3.5kV; solution sonicated at 50C; TA at 20% w/w relative to FG mass; effective FG conc=14.3wt% after TA dilution per Table1; dm range endpoint (327nm=GE3%TA to 230nm=GE20%TA);MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.3554116974758896,36.080000000000005,114.48,1.0392,5.438079308923196
Vilches2025,10.1016/j.jfoodeng.2025.112574,Journal of Food Engineering,2025,Gelatin,20.0,50,NR,acetic_acid/water,8/2 v/v,NR,NR,2.0,8.1,21.0,NR,NR,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,276.0,81,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure_2B,E-SBS with 3.5kV between needle and collector; solution sonicated at 50C; 67% thinner than no-voltage condition;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.4970792971690763,36.080000000000005,114.48,1.0392,5.62040086571715
Vilches2025,10.1016/j.jfoodeng.2025.112574,Journal of Food Engineering,2025,Gelatin,18.9,50,NR,acetic_acid/water,8/2 v/v,NR,NR,2.0,8.1,21.0,NR,NR,NR,NR,NR,NR,rotating_drum,70,NR,tannic_acid,3,NR,327.0,71,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure_2C,E-SBS with 3.5kV; solution sonicated at 50C; TA at 3% w/w relative to FG mass; effective FG conc=18.9wt% after TA dilution per Table1;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.4697399358247771,36.080000000000005,114.48,1.0392,5.7899601708972535
Vilches2025,10.1016/j.jfoodeng.2025.112574,Journal of Food Engineering,2025,Gelatin,20.0,50,NR,acetic_acid/water,8/2 v/v,NR,NR,2.0,8.1,21.0,NR,NR,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,830.0,243,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,Figure_2A,SBS without E-field (0 kV); solution sonicated at 50C for 1h; 25G spinal needle; baseline showing thick fibers when no voltage applied;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.4970792971690763,36.080000000000005,114.48,1.0392,6.721425700790643
Vilches2025,10.1016/j.jfoodeng.2025.112574,Journal of Food Engineering,2025,Gelatin,20.0,50,NR,acetic_acid/water,8/2 v/v,NR,NR,2.0,8.1,21.0,NR,NR,NR,NR,NR,NR,rotating_drum,70,NR,none,0,NR,443.0,NR,NR,NR,100,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,food_packaging,text_page7_DSC,E-SBS with 3.5kV; solution sonicated at 40C (lower temp=less denaturation=thicker fibers); diameter from DSC correlation discussion; SD not reported in main paper (Fig.S1 supplementary);MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.23502912694674,0.4970792971690763,36.080000000000005,114.48,1.0392,6.093569770045136
Alvarenga2024,10.1016/j.apsusc.2023.159215,Applied Surface Science,2024,PA6,25.0,20,NR,formic_acid/dichloromethane,3:2,NR,NR,2.0,5.0,30.0,NR,0.7,2.27,NR,25,35,rod_collector,NR,NR,none,0,NR,240.0,97,NR,NR,150,NR,smooth,NR,50,0.184,0.183,22.21,123,90.07,NR,NR,air_filtration,Table_2_NFM-5;Table_3,PA6 conc 25% w/v (not wt%); nozzle inner ID 0.7 mm OD 1.53 mm outer ID 2.27 mm OD 3.16 mm; WD 30 cm for main fiber characterization; NFM-5 collected with rod collector; mat thickness varied by collection time; static electricity present in NFMs (inherent to SBS air friction); ANOVA showed no significant difference in fiber diameter between samples,0.7602440600472555,10.422876923130568,2.398570009449091,33.738,76.32,1.262,5.480638923341991
Alvarenga2024,10.1016/j.apsusc.2023.159215,Applied Surface Science,2024,PA6,25.0,20,NR,formic_acid/dichloromethane,3:2,NR,NR,2.0,5.0,30.0,NR,0.7,2.27,NR,25,35,rod_collector,NR,NR,none,0,NR,290.0,109,NR,NR,150,NR,smooth,NR,32,NR,NR,NR,123,91.0,NR,NR,air_filtration,Table_2_NFM-6;Table_3,PA6 conc 25% w/v (not wt%); nozzle inner ID 0.7 mm OD 1.53 mm outer ID 2.27 mm OD 3.16 mm; WD 30 cm for main fiber characterization; NFM-6 collected with rod collector; mat thickness varied by collection time; static electricity present in NFMs (inherent to SBS air friction); ANOVA showed no significant difference in fiber diameter between samples,0.7602440600472555,10.422876923130568,2.398570009449091,33.738,76.32,1.262,5.66988092298052
Alvarenga2024,10.1016/j.apsusc.2023.159215,Applied Surface Science,2024,PA6,25.0,20,NR,formic_acid/dichloromethane,3:2,NR,NR,2.0,5.0,30.0,NR,0.7,2.27,NR,25,35,rod_collector,NR,NR,none,0,NR,178.0,78,NR,NR,150,NR,smooth,NR,137,0.563,0.355,37.01,123,70.09,NR,NR,air_filtration,Table_2_NFM-1;Table_3,PA6 conc 25% w/v (not wt%); nozzle inner ID 0.7 mm OD 1.53 mm outer ID 2.27 mm OD 3.16 mm; WD 30 cm for main fiber characterization; NFM-1 collected with rod collector; mat thickness varied by collection time; static electricity present in NFMs (inherent to SBS air friction); ANOVA showed no significant difference in fiber diameter between samples,0.7602440600472555,10.422876923130568,2.398570009449091,33.738,76.32,1.262,5.181783550292085
Alvarenga2024,10.1016/j.apsusc.2023.159215,Applied Surface Science,2024,PA6,25.0,20,NR,formic_acid/dichloromethane,3:2,NR,NR,2.0,5.0,30.0,NR,0.7,2.27,NR,25,35,rod_collector,NR,NR,none,0,NR,245.0,108,NR,NR,150,NR,smooth,NR,114,0.454,0.337,25.8,123,80.39,NR,NR,air_filtration,Table_2_NFM-2;Table_3,PA6 conc 25% w/v (not wt%); nozzle inner ID 0.7 mm OD 1.53 mm outer ID 2.27 mm OD 3.16 mm; WD 30 cm for main fiber characterization; NFM-2 collected with rod collector; mat thickness varied by collection time; static electricity present in NFMs (inherent to SBS air friction); ANOVA showed no significant difference in fiber diameter between samples,0.7602440600472555,10.422876923130568,2.398570009449091,33.738,76.32,1.262,5.501258210544727
Alvarenga2024,10.1016/j.apsusc.2023.159215,Applied Surface Science,2024,PA6,25.0,20,NR,formic_acid/dichloromethane,3:2,NR,NR,2.0,5.0,30.0,NR,0.7,2.27,NR,25,35,rod_collector,NR,NR,none,0,NR,257.0,63,NR,NR,150,NR,smooth,NR,81,0.628,0.505,22.09,123,79.54,NR,NR,air_filtration,Table_2_NFM-3;Table_3,PA6 conc 25% w/v (not wt%); nozzle inner ID 0.7 mm OD 1.53 mm outer ID 2.27 mm OD 3.16 mm; WD 30 cm for main fiber characterization; NFM-3 collected with rod collector; mat thickness varied by collection time; static electricity present in NFMs (inherent to SBS air friction); ANOVA showed no significant difference in fiber diameter between samples,0.7602440600472555,10.422876923130568,2.398570009449091,33.738,76.32,1.262,5.54907608489522
Alvarenga2024,10.1016/j.apsusc.2023.159215,Applied Surface Science,2024,PA6,25.0,20,NR,formic_acid/dichloromethane,3:2,NR,NR,2.0,5.0,30.0,NR,0.7,2.27,NR,25,35,rod_collector,NR,NR,none,0,NR,208.0,63,NR,NR,150,NR,smooth,NR,60,0.41,0.276,43.71,123,90.37,NR,NR,air_filtration,Table_2_NFM-4;Table_3,PA6 conc 25% w/v (not wt%); nozzle inner ID 0.7 mm OD 1.53 mm outer ID 2.27 mm OD 3.16 mm; WD 30 cm for main fiber characterization; NFM-4 collected with rod collector; mat thickness varied by collection time; static electricity present in NFMs (inherent to SBS air friction); ANOVA showed no significant difference in fiber diameter between samples,0.7602440600472555,10.422876923130568,2.398570009449091,33.738,76.32,1.262,5.337538079701318
